,날짜,시장,품명,거래량
7199,2016-06-24,광주,봄,7752
7200,2016-06-24,대구,봄,54840
7201,2016-06-24,대전,봄,75360
7202,2016-06-24,부산,봄,119000
7203,2016-06-24,서울,봄,589880
7204,2016-06-24,부산,여름,17000
7205,2016-06-25,광주,겨울,5050
7206,2016-06-25,광주,봄,8072
7207,2016-06-25,대전,봄,46350
7208,2016-06-25,서울,봄,448350
7209,2016-06-27,광주,겨울,5230
7210,2016-06-27,광주,봄,7664
7211,2016-06-27,대구,봄,66560
7212,2016-06-27,대전,봄,78260
7213,2016-06-27,부산,봄,90000
7214,2016-06-27,서울,봄,506930
7215,2016-06-27,부산,여름,53000
7216,2016-06-29,광주,겨울,18200
7217,2016-06-29,광주,봄,9376
7218,2016-06-29,대구,봄,60000
7219,2016-06-29,대전,봄,61180
7220,2016-06-29,부산,봄,45000
7221,2016-06-29,서울,봄,38500
7222,2016-06-29,부산,여름,66000
7223,2016-06-30,광주,봄,12304
7224,2016-06-30,대전,봄,49920
7225,2016-06-30,서울,봄,923020
7226,2016-06-30,부산,여름,192000
7227,2016-07-01,광주,겨울,6820
7228,2016-07-01,광주,봄,14936
7229,2016-07-01,대전,봄,57530
7230,2016-07-01,서울,봄,143500
7231,2016-07-01,부산,여름,88000
7232,2016-07-01,서울,여름,702000
7233,2016-07-02,광주,겨울,8670
7234,2016-07-02,광주,봄,2168
7235,2016-07-02,대전,봄,26920
7236,2016-07-02,서울,봄,48200
7237,2016-07-02,대전,여름,21390
7238,2016-07-02,부산,여름,26000
7239,2016-07-02,서울,여름,725420
7240,2016-07-04,광주,겨울,7830
7241,2016-07-04,광주,봄,10272
7242,2016-07-04,대전,봄,42690
7243,2016-07-04,서울,봄,34900
7244,2016-07-04,대전,여름,17650
7245,2016-07-04,부산,여름,168000
7246,2016-07-04,서울,여름,1370460
7247,2016-07-05,광주,겨울,5990
7248,2016-07-05,광주,봄,4768
7249,2016-07-05,대전,봄,29810
7250,2016-07-05,대전,여름,21370
7251,2016-07-05,부산,여름,195000
7252,2016-07-05,서울,여름,521800
7253,2016-07-06,광주,겨울,3430
7254,2016-07-06,광주,봄,8736
7255,2016-07-06,대전,봄,23340
7256,2016-07-06,서울,봄,28800
7257,2016-07-06,대전,여름,13250
7258,2016-07-06,서울,여름,961100
7259,2016-07-07,광주,겨울,7850
7260,2016-07-07,광주,봄,6480
7261,2016-07-07,대전,봄,28720
7262,2016-07-07,대전,여름,10060
7263,2016-07-07,부산,여름,107000
7264,2016-07-07,서울,여름,738000
7265,2016-07-09,광주,겨울,13210
7266,2016-07-09,광주,봄,6064
7267,2016-07-09,서울,봄,32000
7268,2016-07-09,대전,여름,56480
7269,2016-07-09,부산,여름,8000
7270,2016-07-09,서울,여름,737540
7271,2016-07-11,광주,겨울,16050
7272,2016-07-11,광주,봄,9184
7273,2016-07-11,서울,봄,19000
7274,2016-07-11,대전,여름,74598
7275,2016-07-11,부산,여름,216000
7276,2016-07-12,광주,겨울,16100
7277,2016-07-12,광주,봄,9427
7278,2016-07-12,서울,봄,19000
7279,2016-07-12,대전,여름,46310
7280,2016-07-12,부산,여름,127000
7281,2016-07-12,서울,여름,1120220
7282,2016-07-13,광주,겨울,7600
7283,2016-07-13,서울,봄,18400
7284,2016-07-13,광주,여름,488
7285,2016-07-13,대전,여름,43550
7286,2016-07-13,부산,여름,112000
7287,2016-07-13,서울,여름,724740
7288,2016-07-14,광주,겨울,14440
7289,2016-07-14,서울,겨울,10000
7290,2016-07-14,서울,봄,9000
7291,2016-07-14,광주,여름,8312
7292,2016-07-14,대전,여름,60830
7293,2016-07-14,부산,여름,130000
7294,2016-07-14,서울,여름,458240
7295,2016-07-15,광주,겨울,6000
7296,2016-07-15,광주,여름,9368
7297,2016-07-15,대전,여름,59930
7298,2016-07-15,부산,여름,122000
7299,2016-07-15,서울,여름,481450
7300,2016-07-16,광주,여름,7880
7301,2016-07-19,광주,겨울,18950
7302,2016-07-19,서울,겨울,9000
7303,2016-07-19,서울,봄,17000
7304,2016-07-19,광주,여름,6175
7305,2016-07-19,대전,여름,61040
7306,2016-07-19,부산,여름,182000
7307,2016-07-19,서울,여름,710380
7308,2016-07-20,대전,가을,90
7309,2016-07-20,광주,겨울,22040
7310,2016-07-20,광주,여름,12555
7311,2016-07-20,대전,여름,80440
7312,2016-07-20,부산,여름,193000
7313,2016-07-20,서울,여름,47600
7314,2016-07-21,대전,가을,260
7315,2016-07-21,서울,겨울,9500
7316,2016-07-21,서울,봄,9500
7317,2016-07-21,광주,여름,13281
7318,2016-07-21,대전,여름,39800
7319,2016-07-21,서울,여름,449770
7320,2016-07-22,광주,겨울,7010
7321,2016-07-22,광주,여름,13832
7322,2016-07-22,부산,여름,248000
7323,2016-07-23,광주,겨울,5000
7324,2016-07-23,광주,여름,3616
7325,2016-07-23,대전,여름,33360
7326,2016-07-23,부산,여름,10000
7327,2016-07-25,서울,봄,9500
7328,2016-07-25,광주,여름,32194
7329,2016-07-25,대전,여름,51530
7330,2016-07-25,부산,여름,128000
7331,2016-07-25,서울,여름,535600
7332,2016-07-26,광주,여름,14023
7333,2016-07-26,대전,여름,30040
7334,2016-07-27,광주,겨울,4650
7335,2016-07-27,서울,봄,18720
7336,2016-07-27,광주,여름,14688
7337,2016-07-27,대전,여름,57340
7338,2016-07-27,부산,여름,167000
7339,2016-07-27,서울,여름,580520
7340,2016-07-28,광주,여름,13716
7341,2016-07-28,대전,여름,20820
7342,2016-07-29,광주,겨울,10210
7343,2016-07-29,광주,여름,10656
7344,2016-07-29,대전,여름,42550
7345,2016-07-29,부산,여름,233000
7346,2016-07-29,서울,여름,423550
7347,2016-07-30,광주,겨울,15210
7348,2016-07-30,서울,봄,9500
7349,2016-07-30,광주,여름,3912
7350,2016-07-30,대전,여름,58090
7351,2016-07-30,부산,여름,44000
7352,2016-07-30,서울,여름,386730
7353,2016-07-31,부산,여름,39000
7354,2016-08-02,광주,겨울,10730
7355,2016-08-02,서울,봄,18500
7356,2016-08-02,광주,여름,9128
7357,2016-08-02,대전,여름,42170
7358,2016-08-02,부산,여름,214000
7359,2016-08-02,서울,여름,417400
7360,2016-08-03,광주,겨울,12860
7361,2016-08-03,광주,여름,13236
7362,2016-08-03,대전,여름,53240
7363,2016-08-03,부산,여름,211000
7364,2016-08-03,서울,여름,511460
7365,2016-08-04,광주,겨울,19850
7366,2016-08-04,광주,여름,10857
7367,2016-08-04,대전,여름,75320
7368,2016-08-04,부산,여름,149000
7369,2016-08-04,서울,여름,482670
7370,2016-08-05,광주,겨울,10100
7371,2016-08-05,광주,여름,9652
7372,2016-08-05,대전,여름,72560
7373,2016-08-05,부산,여름,101000
7374,2016-08-05,서울,여름,399820
7375,2016-08-06,광주,여름,9472
7376,2016-08-08,광주,겨울,19190
7377,2016-08-08,광주,여름,11786
7378,2016-08-08,대전,여름,63870
7379,2016-08-08,부산,여름,165000
7380,2016-08-08,서울,여름,691340
7381,2016-08-09,광주,겨울,17010
7382,2016-08-09,광주,여름,16714
7383,2016-08-09,대전,여름,40190
7384,2016-08-09,부산,여름,134000
7385,2016-08-09,서울,여름,502500
7386,2016-08-10,광주,겨울,15010
7387,2016-08-10,광주,여름,9642
7388,2016-08-10,대전,여름,32250
7389,2016-08-10,부산,여름,195000
7390,2016-08-10,서울,여름,463980
7391,2016-08-11,광주,겨울,15930
7392,2016-08-11,광주,여름,6355
7393,2016-08-11,대전,여름,70190
7394,2016-08-11,서울,여름,462750
7395,2016-08-13,광주,겨울,10390
7396,2016-08-13,광주,여름,8104
7397,2016-08-13,대전,여름,32770
7398,2016-08-13,부산,여름,37000
7399,2016-08-13,서울,여름,424700
7400,2016-08-15,광주,겨울,15050
7401,2016-08-15,광주,여름,11186
7402,2016-08-15,대전,여름,27940
7403,2016-08-15,부산,여름,57000
7404,2016-08-15,서울,여름,453190
7405,2016-08-16,광주,겨울,6080
7406,2016-08-16,광주,여름,10102
7407,2016-08-16,대전,여름,40950
7408,2016-08-16,부산,여름,267000
7409,2016-08-16,서울,여름,372730
7410,2016-08-17,광주,겨울,10030
7411,2016-08-17,광주,여름,8698
7412,2016-08-17,대전,여름,36900
7413,2016-08-17,부산,여름,155000
7414,2016-08-17,서울,여름,479020
7415,2016-08-18,광주,겨울,20800
7416,2016-08-18,광주,여름,12512
7417,2016-08-18,대전,여름,48300
7418,2016-08-18,부산,여름,151000
7419,2016-08-18,서울,여름,496690
7420,2016-08-19,광주,겨울,23600
7421,2016-08-19,광주,여름,9744
7422,2016-08-19,대전,여름,60980
7423,2016-08-19,부산,여름,234000
7424,2016-08-19,서울,여름,404420
7425,2016-08-20,광주,겨울,15060
7426,2016-08-20,광주,여름,7856
7427,2016-08-20,대전,여름,38390
7428,2016-08-20,부산,여름,8000
7429,2016-08-20,서울,여름,287160
7430,2016-08-22,광주,겨울,14120
7431,2016-08-22,광주,여름,17862
7432,2016-08-22,대전,여름,86780
7433,2016-08-22,부산,여름,176000
7434,2016-08-22,서울,여름,445450
7435,2016-08-23,광주,겨울,12950
7436,2016-08-23,광주,여름,16152
7437,2016-08-23,대전,여름,78470
7438,2016-08-23,부산,여름,130000
7439,2016-08-23,서울,여름,584700
7440,2016-08-24,광주,겨울,13090
7441,2016-08-24,광주,여름,20072
7442,2016-08-24,대전,여름,52770
7443,2016-08-24,부산,여름,144000
7444,2016-08-24,서울,여름,649840
7445,2016-08-25,광주,겨울,15910
7446,2016-08-25,광주,여름,17284
7447,2016-08-25,대전,여름,69020
7448,2016-08-25,부산,여름,124000
7449,2016-08-25,서울,여름,560580
7450,2016-08-26,광주,겨울,11620
7451,2016-08-26,광주,여름,8522
7452,2016-08-26,대전,여름,51370
7453,2016-08-26,부산,여름,181000
7454,2016-08-26,서울,여름,604200
7455,2016-08-27,광주,겨울,9930
7456,2016-08-27,광주,여름,7920
7457,2016-08-27,대전,여름,41140
7458,2016-08-27,부산,여름,8000
7459,2016-08-27,서울,여름,285640
7460,2016-08-29,광주,여름,8386
7461,2016-08-29,대전,여름,87880
7462,2016-08-29,부산,여름,240000
7463,2016-08-29,서울,여름,700890
7464,2016-08-30,광주,겨울,630
7465,2016-08-30,광주,여름,12647
7466,2016-08-30,대전,여름,69680
7467,2016-08-30,부산,여름,182000
7468,2016-08-30,서울,여름,510990
7469,2016-08-31,광주,겨울,18020
7470,2016-08-31,광주,여름,12962
7471,2016-08-31,대전,여름,92750
7472,2016-08-31,부산,여름,184000
7473,2016-08-31,서울,여름,739930
7474,2016-09-01,광주,겨울,20070
7475,2016-09-01,광주,여름,17858
7476,2016-09-01,대전,여름,75730
7477,2016-09-01,부산,여름,199000
7478,2016-09-01,서울,여름,649750
7479,2016-09-02,광주,겨울,23380
7480,2016-09-02,광주,여름,27196
7481,2016-09-02,대전,여름,52510
7482,2016-09-02,부산,여름,217000
7483,2016-09-02,서울,여름,760400
7484,2016-09-03,광주,겨울,16670
7485,2016-09-03,광주,여름,23760
7486,2016-09-03,대전,여름,51950
7487,2016-09-03,부산,여름,37000
7488,2016-09-03,서울,여름,697790
7489,2016-09-05,광주,겨울,20010
7490,2016-09-05,광주,여름,34708
7491,2016-09-05,대전,여름,100240
7492,2016-09-05,부산,여름,201000
7493,2016-09-05,서울,여름,1013370
7494,2016-09-06,광주,겨울,10560
7495,2016-09-06,광주,여름,17626
7496,2016-09-06,대전,여름,71860
7497,2016-09-06,부산,여름,221000
7498,2016-09-06,서울,여름,979550
7499,2016-09-07,광주,겨울,20500
7500,2016-09-07,광주,여름,37422
7501,2016-09-07,대전,여름,81440
7502,2016-09-07,부산,여름,184000
7503,2016-09-07,서울,여름,1006940
7504,2016-09-08,광주,겨울,29770
7505,2016-09-08,광주,여름,34472
7506,2016-09-08,대전,여름,119840
7507,2016-09-08,부산,여름,207000
7508,2016-09-08,서울,여름,919840
7509,2016-09-09,광주,겨울,40550
7510,2016-09-09,광주,여름,30366
7511,2016-09-09,대전,여름,138230
7512,2016-09-09,부산,여름,190000
7513,2016-09-09,서울,여름,831600
7514,2016-09-10,광주,겨울,40790
7515,2016-09-10,서울,겨울,10000
7516,2016-09-10,광주,여름,27584
7517,2016-09-10,대전,여름,108690
7518,2016-09-10,부산,여름,61000
7519,2016-09-10,서울,여름,910750
7520,2016-09-11,광주,겨울,19290
7521,2016-09-11,광주,여름,23336
7522,2016-09-12,광주,겨울,52030
7523,2016-09-12,광주,여름,27441
7524,2016-09-12,대전,여름,124880
7525,2016-09-12,부산,여름,436000
7526,2016-09-12,서울,여름,1114180
7527,2016-09-13,광주,겨울,10500
7528,2016-09-13,광주,여름,16968
7529,2016-09-13,대전,여름,78370
7530,2016-09-13,부산,여름,293000
7531,2016-09-13,서울,여름,583340
7532,2016-09-14,광주,여름,7672
7533,2016-09-14,대전,여름,9470
7534,2016-09-14,부산,여름,11000
7535,2016-09-14,서울,여름,242700
7536,2016-09-19,부산,가을,8000
7537,2016-09-19,광주,겨울,20190
7538,2016-09-19,광주,여름,15612
7539,2016-09-19,대전,여름,52700
7540,2016-09-19,부산,여름,167000
7541,2016-09-19,서울,여름,636660
7542,2016-09-20,광주,겨울,7600
7543,2016-09-20,광주,여름,4486
7544,2016-09-20,대전,여름,83500
7545,2016-09-20,부산,여름,110000
7546,2016-09-20,서울,여름,582750
7547,2016-09-21,광주,겨울,5710
7548,2016-09-21,광주,여름,1980
7549,2016-09-21,대전,여름,52968
7550,2016-09-21,부산,여름,155000
7551,2016-09-21,서울,여름,561020
7552,2016-09-22,광주,겨울,17440
7553,2016-09-22,광주,여름,10902
7554,2016-09-22,대전,여름,49610
7555,2016-09-22,부산,여름,165000
7556,2016-09-22,서울,여름,546200
7557,2016-09-23,대전,가을,220
7558,2016-09-23,광주,겨울,20080
7559,2016-09-23,광주,여름,9224
7560,2016-09-23,대전,여름,45164
7561,2016-09-23,부산,여름,127000
7562,2016-09-23,서울,여름,522230
7563,2016-09-24,대전,가을,460
7564,2016-09-24,광주,겨울,9910
7565,2016-09-24,대구,겨울,600
7566,2016-09-24,광주,여름,4952
7567,2016-09-24,대전,여름,37300
7568,2016-09-24,부산,여름,20000
7569,2016-09-24,서울,여름,431940
7570,2016-09-26,대전,가을,760
7571,2016-09-26,부산,가을,13000
7572,2016-09-26,광주,겨울,20240
7573,2016-09-26,대구,겨울,975
7574,2016-09-26,광주,여름,16278
7575,2016-09-26,대전,여름,49300
7576,2016-09-26,부산,여름,201000
7577,2016-09-26,서울,여름,762730
7578,2016-09-27,대전,가을,496
7579,2016-09-27,광주,겨울,17360
7580,2016-09-27,광주,여름,9027
7581,2016-09-27,대전,여름,50350
7582,2016-09-27,부산,여름,178000
7583,2016-09-27,서울,여름,576250
7584,2016-09-28,대전,가을,420
7585,2016-09-28,광주,겨울,13810
7586,2016-09-28,광주,여름,4329
7587,2016-09-28,대전,여름,32140
7588,2016-09-28,부산,여름,138000
7589,2016-09-28,서울,여름,480400
7590,2016-09-29,광주,겨울,16530
7591,2016-09-29,광주,여름,986
7592,2016-09-29,대전,여름,37870
7593,2016-09-29,부산,여름,177000
7594,2016-09-29,서울,여름,697620
7595,2016-09-30,광주,겨울,20190
7596,2016-09-30,광주,여름,4574
7597,2016-09-30,대전,여름,56030
7598,2016-09-30,부산,여름,144000
7599,2016-09-30,서울,여름,686390
7600,2016-10-01,서울,가을,602880
7601,2016-10-01,광주,겨울,15130
7602,2016-10-01,광주,여름,200
7603,2016-10-01,대전,여름,59560
7604,2016-10-01,부산,여름,51000
7605,2016-10-01,서울,여름,87400
7606,2016-10-03,서울,가을,637060
7607,2016-10-03,광주,겨울,11050
7608,2016-10-03,광주,여름,15793
7609,2016-10-03,대전,여름,79010
7610,2016-10-03,부산,여름,44000
7611,2016-10-03,서울,여름,49000
7612,2016-10-05,부산,가을,149000
7613,2016-10-05,서울,가을,845540
7614,2016-10-05,광주,겨울,23410
7615,2016-10-05,광주,여름,17720
7616,2016-10-05,대전,여름,78580
7617,2016-10-05,서울,여름,58470
7618,2016-10-06,부산,가을,201000
7619,2016-10-06,서울,가을,400910
7620,2016-10-06,광주,겨울,15820
7621,2016-10-06,광주,여름,17496
7622,2016-10-06,대전,여름,55170
7623,2016-10-06,서울,여름,39000
7624,2016-10-07,광주,가을,560
7625,2016-10-07,부산,가을,230000
7626,2016-10-07,서울,가을,848720
7627,2016-10-07,광주,겨울,16910
7628,2016-10-07,광주,여름,15992
7629,2016-10-07,대전,여름,72220
7630,2016-10-07,서울,여름,88
7631,2016-10-08,부산,가을,10000
7632,2016-10-08,서울,가을,756450
7633,2016-10-08,광주,겨울,10480
7634,2016-10-08,광주,여름,22252
7635,2016-10-08,대전,여름,48700
7636,2016-10-08,서울,여름,304
7637,2016-10-10,부산,가을,250000
7638,2016-10-10,서울,가을,742300
7639,2016-10-10,광주,겨울,15900
7640,2016-10-10,광주,여름,30176
7641,2016-10-10,대전,여름,82380
7642,2016-10-11,부산,가을,211000
7643,2016-10-11,광주,겨울,10320
7644,2016-10-11,광주,여름,15834
7645,2016-10-11,대전,여름,84790
7646,2016-10-12,부산,가을,187000
7647,2016-10-12,서울,가을,592190
7648,2016-10-12,광주,겨울,10310
7649,2016-10-12,광주,여름,19660
7650,2016-10-12,대전,여름,53200
7651,2016-10-12,서울,여름,80
7652,2016-10-13,부산,가을,233000
7653,2016-10-13,서울,가을,546430
7654,2016-10-13,광주,겨울,10270
7655,2016-10-13,서울,겨울,9000
7656,2016-10-13,광주,여름,23214
7657,2016-10-13,대전,여름,86550
7658,2016-10-13,서울,여름,100
7659,2016-10-14,부산,가을,182000
7660,2016-10-14,서울,가을,548450
7661,2016-10-14,광주,겨울,6380
7662,2016-10-14,광주,여름,13752
7663,2016-10-14,대전,여름,53650
7664,2016-10-14,서울,여름,310
7665,2016-10-15,부산,가을,10000
7666,2016-10-15,서울,가을,511300
7667,2016-10-15,광주,겨울,12200
7668,2016-10-15,광주,여름,16928
7669,2016-10-15,대전,여름,35410
7670,2016-10-15,서울,여름,200
7671,2016-10-17,광주,가을,31740
7672,2016-10-17,부산,가을,153000
7673,2016-10-17,서울,가을,929600
7674,2016-10-17,광주,겨울,17030
7675,2016-10-17,광주,여름,50
7676,2016-10-17,대전,여름,61080
7677,2016-10-19,광주,가을,19138
7678,2016-10-19,부산,가을,265000
7679,2016-10-19,서울,가을,674920
7680,2016-10-19,광주,겨울,17180
7681,2016-10-19,서울,겨울,9500
7682,2016-10-19,광주,여름,1300
7683,2016-10-19,대전,여름,97964
7684,2016-10-20,광주,가을,17620
7685,2016-10-20,부산,가을,149000
7686,2016-10-20,서울,가을,744810
7687,2016-10-20,광주,겨울,17150
7688,2016-10-20,대전,여름,113370
7689,2016-10-22,광주,가을,15944
7690,2016-10-22,부산,가을,37000
7691,2016-10-22,서울,가을,562130
7692,2016-10-22,광주,겨울,13270
7693,2016-10-22,대전,여름,45290
7694,2016-10-22,서울,여름,352
7695,2016-10-24,광주,가을,31286
7696,2016-10-24,대전,가을,46580
7697,2016-10-24,부산,가을,285000
7698,2016-10-24,서울,가을,688250
7699,2016-10-24,광주,겨울,22110
7700,2016-10-24,서울,겨울,9500
7701,2016-10-24,광주,여름,910
7702,2016-10-24,대전,여름,53260
7703,2016-10-25,광주,가을,27976
7704,2016-10-25,대전,가을,36550
7705,2016-10-25,부산,가을,252000
7706,2016-10-25,서울,가을,700870
7707,2016-10-25,광주,겨울,19070
7708,2016-10-25,광주,여름,470
7709,2016-10-25,대전,여름,41750
7710,2016-10-27,광주,가을,19176
7711,2016-10-27,대전,가을,43600
7712,2016-10-27,부산,가을,226000
7713,2016-10-27,서울,가을,872300
7714,2016-10-27,광주,겨울,19550
7715,2016-10-27,대전,여름,59510
7716,2016-10-31,광주,가을,18748
7717,2016-10-31,대전,가을,60500
7718,2016-10-31,부산,가을,422000
7719,2016-10-31,서울,가을,684130
7720,2016-10-31,광주,겨울,19510
7721,2016-10-31,광주,여름,500
7722,2016-11-01,광주,가을,12774
7723,2016-11-01,대전,가을,87330
7724,2016-11-01,부산,가을,275000
7725,2016-11-01,서울,가을,660020
7726,2016-11-01,광주,겨울,26740
